transaction_id,customer_id,transaction_date,category,product_name,amount,quantity,payment_method,is_returned
TXN-004134,CUST-0176,2025-04-14,grocery,Grocery Item 11,42.89,1,paypal,False
TXN-004135,CUST-0031,2025-10-09,home,Home Item 10,55.64,1,apple_pay,False
TXN-004136,CUST-0084,2025-03-02,home,Home Item 16,70.12,1,paypal,False
TXN-004137,CUST-0033,2026-01-01,grocery,Grocery Item 1,37.64,2,credit_card,False
TXN-004138,CUST-0190,2025-11-08,electronics,Electronics Item 10,895.17,3,apple_pay,False
TXN-004139,CUST-0072,2025-10-18,home,Home Item 4,93.15,3,apple_pay,False
TXN-004140,CUST-0141,2025-04-25,clothing,Clothing Item 17,56.69,1,apple_pay,False
TXN-004141,CUST-0175,2025-12-29,electronics,Electronics Item 18,95.36,1,credit_card,False
TXN-004142,CUST-0182,2025-10-13,sports,Sports Item 13,174.52,2,credit_card,False
TXN-004143,CUST-0061,2025-06-21,electronics,Electronics Item 19,543.28,2,paypal,False
TXN-004144,CUST-0023,2025-05-05,home,Home Item 8,57.53,1,paypal,False
TXN-004145,CUST-0198,2025-11-06,clothing,Clothing Item 6,120.45,3,apple_pay,False
TXN-004146,CUST-0103,2025-11-23,grocery,Grocery Item 7,149.28,3,credit_card,False
TXN-004147,CUST-0106,2025-09-18,home,Home Item 16,72.88,2,credit_card,False
TXN-004148,CUST-0087,2025-07-07,sports,Sports Item 3,125.07,3,apple_pay,False
TXN-004149,CUST-0172,2025-04-11,sports,Sports Item 1,164.94,3,apple_pay,False
TXN-004150,CUST-0030,2025-10-21,electronics,Electronics Item 13,203.66,2,paypal,False
TXN-004151,CUST-0182,2025-05-21,electronics,Electronics Item 8,299.86,1,credit_card,False
TXN-004152,CUST-0117,2025-06-24,home,Home Item 16,60.7,2,debit_card,False
TXN-004153,CUST-0197,2025-06-25,sports,Sports Item 6,321.66,3,debit_card,False
TXN-004154,CUST-0184,2025-05-28,grocery,Grocery Item 16,66.96,2,apple_pay,True
TXN-004155,CUST-0120,2025-08-05,sports,Sports Item 11,329.58,3,debit_card,False
TXN-004156,CUST-0024,2025-07-08,clothing,Clothing Item 18,81.32,1,credit_card,False
TXN-004157,CUST-0041,2025-03-12,clothing,Clothing Item 2,122.46,2,apple_pay,False
TXN-004158,CUST-0105,2025-10-08,electronics,Electronics Item 7,196.76,1,debit_card,False
TXN-004159,CUST-0165,2025-10-19,home,Home Item 17,47.58,2,debit_card,False
TXN-004160,CUST-0196,2025-02-11,electronics,Electronics Item 16,117.51,1,credit_card,False
TXN-004161,CUST-0191,2025-06-09,sports,Sports Item 16,70.23,1,credit_card,False
TXN-004162,CUST-0131,2025-09-22,grocery,Grocery Item 19,116.82,3,debit_card,False
TXN-004163,CUST-0127,2025-05-05,electronics,Electronics Item 8,875.64,3,paypal,False
TXN-004164,CUST-0152,2025-09-22,clothing,Clothing Item 10,231.42,3,apple_pay,False
TXN-004165,CUST-0175,2025-12-09,clothing,Clothing Item 16,167.22,3,paypal,False
TXN-004166,CUST-0068,2025-11-21,home,Home Item 16,78.0,2,apple_pay,False
TXN-004167,CUST-0070,2025-09-07,electronics,Electronics Item 15,569.13,3,paypal,False
TXN-004168,CUST-0147,2025-06-10,home,Home Item 7,71.55,1,paypal,False
TXN-004169,CUST-0033,2025-03-08,clothing,Clothing Item 13,38.94,1,debit_card,True
TXN-004170,CUST-0032,2025-10-29,grocery,Grocery Item 6,144.6,3,paypal,False
TXN-004171,CUST-0057,2025-07-11,clothing,Clothing Item 2,70.88,1,apple_pay,False
TXN-004172,CUST-0066,2025-10-14,electronics,Electronics Item 14,482.25,3,paypal,False
TXN-004173,CUST-0038,2025-09-12,home,Home Item 4,87.96,2,debit_card,False
TXN-004174,CUST-0142,2025-08-20,clothing,Clothing Item 1,164.0,2,credit_card,False
TXN-004175,CUST-0091,2025-06-25,clothing,Clothing Item 20,158.5,2,debit_card,False
TXN-004176,CUST-0126,2025-10-29,grocery,Grocery Item 5,20.64,1,paypal,False
TXN-004177,CUST-0040,2025-05-03,sports,Sports Item 8,71.88,1,apple_pay,False
TXN-004178,CUST-0047,2025-12-18,home,Home Item 8,97.41,3,apple_pay,False
TXN-004179,CUST-0187,2025-08-18,electronics,Electronics Item 5,197.22,1,debit_card,False
TXN-004180,CUST-0008,2025-10-27,clothing,Clothing Item 7,175.29,3,debit_card,False
TXN-004181,CUST-0050,2025-05-07,electronics,Electronics Item 17,648.06,3,debit_card,False
TXN-004182,CUST-0093,2025-12-03,grocery,Grocery Item 12,123.69,3,apple_pay,False
TXN-004183,CUST-0160,2025-09-21,electronics,Electronics Item 19,359.14,2,paypal,False
TXN-004184,CUST-0175,2025-08-21,electronics,Electronics Item 13,577.26,2,credit_card,False
TXN-004185,CUST-0167,2025-07-14,grocery,Grocery Item 10,52.72,2,paypal,False
TXN-004186,CUST-0176,2025-07-26,clothing,Clothing Item 18,52.57,1,debit_card,False
TXN-004187,CUST-0171,2025-10-16,clothing,Clothing Item 5,93.4,2,apple_pay,False
TXN-004188,CUST-0154,2025-08-09,grocery,Grocery Item 9,97.05,3,debit_card,False
TXN-004189,CUST-0142,2025-12-17,clothing,Clothing Item 20,255.63,3,apple_pay,False
TXN-004190,CUST-0155,2025-05-18,grocery,Grocery Item 7,113.1,3,credit_card,False
TXN-004191,CUST-0005,2025-09-05,clothing,Clothing Item 19,32.1,1,apple_pay,False
TXN-004192,CUST-0092,2025-12-20,electronics,Electronics Item 11,687.33,3,credit_card,False
TXN-004193,CUST-0111,2025-06-24,sports,Sports Item 13,174.82,2,apple_pay,False
TXN-004194,CUST-0076,2025-05-14,grocery,Grocery Item 19,60.32,2,apple_pay,False
TXN-004195,CUST-0143,2025-12-01,sports,Sports Item 1,190.34,2,debit_card,False
TXN-004196,CUST-0047,2025-10-04,home,Home Item 5,71.39,1,credit_card,False
TXN-004197,CUST-0144,2025-09-21,grocery,Grocery Item 7,46.53,1,apple_pay,False
TXN-004198,CUST-0154,2025-08-14,home,Home Item 1,120.63,3,debit_card,False
TXN-004199,CUST-0089,2025-10-08,home,Home Item 12,111.48,3,debit_card,True
TXN-004200,CUST-0014,2025-12-11,sports,Sports Item 3,99.1,2,credit_card,False
TXN-004201,CUST-0188,2025-10-05,grocery,Grocery Item 6,26.76,1,paypal,False
TXN-004202,CUST-0168,2025-06-02,grocery,Grocery Item 6,39.49,1,debit_card,False
TXN-004203,CUST-0129,2025-08-14,grocery,Grocery Item 3,67.32,2,apple_pay,False
TXN-004204,CUST-0001,2025-08-13,electronics,Electronics Item 10,308.58,3,apple_pay,False
TXN-004205,CUST-0186,2025-03-07,electronics,Electronics Item 5,523.59,3,apple_pay,False
TXN-004206,CUST-0193,2025-08-06,grocery,Grocery Item 7,137.25,3,apple_pay,False
TXN-004207,CUST-0157,2025-12-01,home,Home Item 14,229.11,3,credit_card,False
TXN-004208,CUST-0157,2025-11-29,electronics,Electronics Item 14,358.53,3,paypal,False
TXN-004209,CUST-0197,2025-11-27,home,Home Item 10,230.94,3,paypal,False
TXN-004210,CUST-0063,2025-08-20,home,Home Item 10,92.24,2,paypal,False
TXN-004211,CUST-0054,2025-08-27,clothing,Clothing Item 2,174.12,3,paypal,False
TXN-004212,CUST-0146,2025-09-22,electronics,Electronics Item 3,448.92,3,debit_card,False
TXN-004213,CUST-0077,2025-09-01,grocery,Grocery Item 18,31.8,2,debit_card,False
TXN-004214,CUST-0070,2025-08-12,clothing,Clothing Item 13,103.22,2,paypal,False
TXN-004215,CUST-0128,2025-10-16,electronics,Electronics Item 5,220.98,2,debit_card,True
TXN-004216,CUST-0146,2025-10-01,sports,Sports Item 20,195.27,3,debit_card,False
TXN-004217,CUST-0056,2025-09-01,home,Home Item 20,41.5,1,paypal,False
TXN-004218,CUST-0028,2025-10-02,clothing,Clothing Item 8,76.45,1,apple_pay,True
TXN-004219,CUST-0133,2025-05-16,sports,Sports Item 14,48.86,1,paypal,False
TXN-004220,CUST-0000,2025-11-07,home,Home Item 13,204.42,3,paypal,False
TXN-004221,CUST-0117,2025-11-24,grocery,Grocery Item 3,140.34,3,apple_pay,False
TXN-004222,CUST-0045,2025-06-29,electronics,Electronics Item 19,169.92,2,apple_pay,False
TXN-004223,CUST-0089,2025-07-13,sports,Sports Item 3,187.82,2,credit_card,True
TXN-004224,CUST-0077,2025-11-05,electronics,Electronics Item 7,384.52,2,paypal,False
TXN-004225,CUST-0139,2025-09-30,grocery,Grocery Item 4,117.96,3,debit_card,False
TXN-004226,CUST-0080,2025-10-13,electronics,Electronics Item 16,112.65,1,debit_card,False
TXN-004227,CUST-0002,2025-05-21,electronics,Electronics Item 12,90.43,1,apple_pay,False
TXN-004228,CUST-0138,2025-10-03,electronics,Electronics Item 3,401.52,2,paypal,False
TXN-004229,CUST-0197,2025-09-30,sports,Sports Item 12,47.07,1,credit_card,False
TXN-004230,CUST-0086,2025-06-08,electronics,Electronics Item 19,289.05,3,debit_card,False
TXN-004231,CUST-0147,2025-09-07,grocery,Grocery Item 16,86.79,3,credit_card,False
TXN-004232,CUST-0137,2025-04-01,electronics,Electronics Item 20,435.06,3,debit_card,False
TXN-004233,CUST-0192,2025-05-25,sports,Sports Item 12,347.64,3,credit_card,False
TXN-004234,CUST-0179,2025-11-17,electronics,Electronics Item 19,510.24,3,debit_card,False
TXN-004235,CUST-0035,2025-10-10,electronics,Electronics Item 5,137.88,1,credit_card,False
TXN-004236,CUST-0197,2025-04-04,home,Home Item 7,59.94,1,apple_pay,False
TXN-004237,CUST-0018,2025-08-25,grocery,Grocery Item 13,52.24,2,debit_card,False
TXN-004238,CUST-0065,2025-11-27,sports,Sports Item 6,64.98,1,apple_pay,False
TXN-004239,CUST-0189,2025-11-03,clothing,Clothing Item 2,82.38,3,apple_pay,False
TXN-004240,CUST-0094,2025-07-24,electronics,Electronics Item 6,293.1,2,credit_card,False
TXN-004241,CUST-0110,2025-12-03,electronics,Electronics Item 4,267.84,3,debit_card,False
TXN-004242,CUST-0181,2025-08-11,clothing,Clothing Item 8,213.27,3,debit_card,True
TXN-004243,CUST-0083,2025-09-06,home,Home Item 16,217.47,3,debit_card,True
TXN-004244,CUST-0038,2025-06-07,clothing,Clothing Item 11,84.3,1,apple_pay,False
TXN-004245,CUST-0176,2025-05-25,sports,Sports Item 4,253.44,3,credit_card,False
TXN-004246,CUST-0180,2025-06-26,grocery,Grocery Item 18,49.62,3,credit_card,False
TXN-004247,CUST-0091,2025-12-08,electronics,Electronics Item 2,223.48,2,debit_card,False
TXN-004248,CUST-0001,2025-10-26,sports,Sports Item 4,66.45,1,credit_card,False
TXN-004249,CUST-0191,2025-07-16,grocery,Grocery Item 20,45.37,1,apple_pay,False
TXN-004250,CUST-0065,2025-10-26,electronics,Electronics Item 19,792.54,3,paypal,False
TXN-004251,CUST-0144,2025-12-30,home,Home Item 11,69.21,1,credit_card,False
TXN-004252,CUST-0033,2025-09-23,grocery,Grocery Item 18,50.54,2,debit_card,False
TXN-004253,CUST-0163,2025-12-16,sports,Sports Item 9,162.86,2,debit_card,False
TXN-004254,CUST-0070,2025-08-09,electronics,Electronics Item 1,214.38,2,paypal,False
TXN-004255,CUST-0116,2025-05-25,grocery,Grocery Item 18,38.44,2,paypal,False
TXN-004256,CUST-0192,2025-08-13,grocery,Grocery Item 12,47.13,3,debit_card,True
TXN-004257,CUST-0100,2025-03-02,home,Home Item 13,56.68,2,credit_card,False
TXN-004258,CUST-0075,2025-04-26,grocery,Grocery Item 5,73.53,3,apple_pay,False
TXN-004259,CUST-0114,2025-10-02,grocery,Grocery Item 5,17.04,1,apple_pay,False
TXN-004260,CUST-0196,2025-11-23,clothing,Clothing Item 13,139.52,2,apple_pay,False
TXN-004261,CUST-0011,2025-11-17,electronics,Electronics Item 16,316.3,2,apple_pay,False
TXN-004262,CUST-0075,2025-10-08,electronics,Electronics Item 16,89.15,1,debit_card,False
TXN-004263,CUST-0183,2025-11-13,clothing,Clothing Item 7,72.2,2,paypal,False
TXN-004264,CUST-0190,2025-10-16,grocery,Grocery Item 17,12.53,1,paypal,False
TXN-004265,CUST-0016,2025-03-26,grocery,Grocery Item 2,16.55,1,paypal,False
TXN-004266,CUST-0002,2025-10-15,home,Home Item 3,221.49,3,debit_card,False
TXN-004267,CUST-0131,2025-12-26,home,Home Item 20,150.22,2,debit_card,False
TXN-004268,CUST-0038,2025-07-11,clothing,Clothing Item 4,34.52,1,credit_card,False
TXN-004269,CUST-0037,2025-05-06,sports,Sports Item 8,224.96,2,credit_card,False
TXN-004270,CUST-0070,2025-06-10,electronics,Electronics Item 18,537.96,2,apple_pay,False
TXN-004271,CUST-0067,2025-09-15,clothing,Clothing Item 16,264.63,3,debit_card,False
TXN-004272,CUST-0077,2025-11-25,electronics,Electronics Item 17,96.75,1,debit_card,False
TXN-004273,CUST-0055,2025-05-17,grocery,Grocery Item 17,143.28,3,credit_card,False
TXN-004274,CUST-0167,2025-08-22,electronics,Electronics Item 5,255.9,1,paypal,False
TXN-004275,CUST-0104,2025-08-09,home,Home Item 14,102.32,2,debit_card,False
TXN-004276,CUST-0092,2025-10-24,sports,Sports Item 12,141.3,2,debit_card,False
TXN-004277,CUST-0196,2025-08-30,home,Home Item 7,154.08,3,apple_pay,False
TXN-004278,CUST-0038,2025-11-12,home,Home Item 11,75.46,2,debit_card,False
TXN-004279,CUST-0017,2025-06-28,grocery,Grocery Item 18,113.94,3,credit_card,False
TXN-004280,CUST-0063,2025-08-25,home,Home Item 17,83.86,2,debit_card,False
TXN-004281,CUST-0120,2025-09-21,clothing,Clothing Item 16,99.03,1,apple_pay,False
TXN-004282,CUST-0096,2025-08-27,electronics,Electronics Item 16,311.73,3,paypal,False
TXN-004283,CUST-0178,2025-07-27,sports,Sports Item 2,74.22,2,apple_pay,False
TXN-004284,CUST-0018,2025-08-25,clothing,Clothing Item 20,280.05,3,debit_card,False
TXN-004285,CUST-0198,2025-07-29,clothing,Clothing Item 2,69.26,2,apple_pay,False
TXN-004286,CUST-0182,2025-10-28,electronics,Electronics Item 1,505.66,2,credit_card,True
TXN-004287,CUST-0099,2025-10-09,electronics,Electronics Item 19,564.88,2,apple_pay,False
TXN-004288,CUST-0090,2025-11-08,grocery,Grocery Item 3,45.34,2,apple_pay,False
TXN-004289,CUST-0031,2025-11-01,home,Home Item 9,33.62,1,apple_pay,False
TXN-004290,CUST-0110,2025-12-22,sports,Sports Item 2,65.12,2,debit_card,False
TXN-004291,CUST-0077,2025-08-14,clothing,Clothing Item 12,95.22,2,paypal,False
TXN-004292,CUST-0183,2025-08-31,grocery,Grocery Item 17,45.24,3,credit_card,False
TXN-004293,CUST-0121,2025-07-13,sports,Sports Item 5,69.66,2,credit_card,False
TXN-004294,CUST-0151,2025-11-06,clothing,Clothing Item 14,141.06,2,debit_card,False
TXN-004295,CUST-0125,2025-03-28,home,Home Item 7,216.15,3,debit_card,False
TXN-004296,CUST-0042,2025-10-16,clothing,Clothing Item 18,90.32,1,credit_card,False
TXN-004297,CUST-0112,2025-07-21,electronics,Electronics Item 10,352.72,2,debit_card,False
TXN-004298,CUST-0142,2025-07-09,grocery,Grocery Item 16,59.48,2,paypal,True
TXN-004299,CUST-0004,2025-05-20,clothing,Clothing Item 12,107.74,2,apple_pay,True
TXN-004300,CUST-0172,2025-11-20,grocery,Grocery Item 18,97.18,2,debit_card,False
TXN-004301,CUST-0046,2025-06-01,sports,Sports Item 7,40.88,1,apple_pay,False
TXN-004302,CUST-0137,2025-10-28,clothing,Clothing Item 15,133.34,2,debit_card,False
TXN-004303,CUST-0181,2025-05-24,clothing,Clothing Item 10,121.35,3,paypal,False
TXN-004304,CUST-0110,2025-12-17,sports,Sports Item 13,89.6,1,apple_pay,False
TXN-004305,CUST-0101,2025-02-19,electronics,Electronics Item 4,394.38,2,debit_card,False
TXN-004306,CUST-0167,2025-09-02,home,Home Item 9,79.91,1,credit_card,False
TXN-004307,CUST-0133,2025-11-17,home,Home Item 9,82.18,2,debit_card,False
TXN-004308,CUST-0099,2025-12-02,clothing,Clothing Item 1,133.6,2,paypal,False
TXN-004309,CUST-0185,2025-03-30,clothing,Clothing Item 4,87.86,2,credit_card,False
TXN-004310,CUST-0186,2025-10-08,home,Home Item 18,122.94,3,paypal,False
TXN-004311,CUST-0066,2025-09-08,clothing,Clothing Item 7,71.7,1,credit_card,False
TXN-004312,CUST-0104,2025-08-20,clothing,Clothing Item 6,163.62,3,apple_pay,False
TXN-004313,CUST-0109,2025-10-07,sports,Sports Item 7,145.72,2,paypal,False
TXN-004314,CUST-0108,2025-10-19,electronics,Electronics Item 16,262.53,1,paypal,False
TXN-004315,CUST-0018,2025-06-07,sports,Sports Item 18,99.62,2,credit_card,False
TXN-004316,CUST-0167,2025-06-18,sports,Sports Item 5,92.24,2,debit_card,False
TXN-004317,CUST-0155,2025-05-24,electronics,Electronics Item 4,772.71,3,paypal,False
TXN-004318,CUST-0008,2025-08-11,electronics,Electronics Item 11,93.45,1,paypal,False
TXN-004319,CUST-0000,2025-11-09,home,Home Item 9,62.02,2,apple_pay,False
TXN-004320,CUST-0194,2025-08-13,electronics,Electronics Item 3,596.78,2,credit_card,False
TXN-004321,CUST-0134,2025-10-03,grocery,Grocery Item 9,42.51,1,apple_pay,False
TXN-004322,CUST-0004,2025-07-28,home,Home Item 19,236.55,3,credit_card,False
TXN-004323,CUST-0123,2025-12-21,clothing,Clothing Item 15,223.83,3,apple_pay,False
TXN-004324,CUST-0059,2025-12-17,grocery,Grocery Item 13,38.62,2,credit_card,True
TXN-004325,CUST-0046,2025-10-20,clothing,Clothing Item 6,77.18,2,credit_card,False
TXN-004326,CUST-0099,2025-11-17,sports,Sports Item 9,208.47,3,paypal,False
TXN-004327,CUST-0120,2025-08-01,electronics,Electronics Item 12,794.88,3,apple_pay,False
TXN-004328,CUST-0040,2025-11-25,grocery,Grocery Item 11,25.54,2,paypal,False
TXN-004329,CUST-0024,2025-08-07,grocery,Grocery Item 6,93.66,3,apple_pay,True
TXN-004330,CUST-0150,2025-09-05,grocery,Grocery Item 18,75.78,3,apple_pay,False
TXN-004331,CUST-0008,2025-09-13,sports,Sports Item 12,181.24,2,apple_pay,False
TXN-004332,CUST-0122,2025-03-31,sports,Sports Item 7,209.26,2,apple_pay,False
TXN-004333,CUST-0127,2025-11-18,electronics,Electronics Item 13,161.1,1,apple_pay,False
TXN-004334,CUST-0195,2025-05-14,home,Home Item 9,130.86,3,paypal,False
TXN-004335,CUST-0167,2025-06-05,grocery,Grocery Item 9,71.42,2,apple_pay,False
TXN-004336,CUST-0089,2025-11-02,home,Home Item 15,205.65,3,paypal,False
TXN-004337,CUST-0165,2025-10-30,electronics,Electronics Item 12,656.01,3,debit_card,False
TXN-004338,CUST-0043,2025-07-08,sports,Sports Item 17,91.5,3,apple_pay,False
TXN-004339,CUST-0058,2025-12-21,sports,Sports Item 15,119.9,2,paypal,False
TXN-004340,CUST-0008,2025-11-03,grocery,Grocery Item 7,38.31,3,debit_card,False
TXN-004341,CUST-0095,2025-07-10,grocery,Grocery Item 4,58.71,3,debit_card,False
TXN-004342,CUST-0097,2025-07-17,home,Home Item 9,154.47,3,credit_card,False
TXN-004343,CUST-0117,2025-05-12,clothing,Clothing Item 3,97.57,1,paypal,True
TXN-004344,CUST-0098,2025-07-14,clothing,Clothing Item 1,85.81,1,paypal,False
TXN-004345,CUST-0188,2025-11-03,clothing,Clothing Item 18,104.14,2,apple_pay,False
TXN-004346,CUST-0110,2025-04-16,clothing,Clothing Item 15,91.81,1,paypal,False
TXN-004347,CUST-0068,2025-10-31,grocery,Grocery Item 5,80.92,2,apple_pay,False
TXN-004348,CUST-0146,2025-10-13,sports,Sports Item 5,107.6,2,credit_card,False
TXN-004349,CUST-0194,2025-12-06,sports,Sports Item 3,207.26,2,credit_card,False
TXN-004350,CUST-0125,2025-08-30,grocery,Grocery Item 20,30.61,1,paypal,False
TXN-004351,CUST-0076,2025-09-16,sports,Sports Item 19,166.54,2,apple_pay,False
TXN-004352,CUST-0050,2025-10-28,clothing,Clothing Item 7,57.03,1,paypal,False
TXN-004353,CUST-0167,2025-09-14,home,Home Item 19,124.7,2,debit_card,False
TXN-004354,CUST-0005,2025-08-02,home,Home Item 6,196.32,3,apple_pay,True
TXN-004355,CUST-0194,2025-05-19,grocery,Grocery Item 16,39.73,1,paypal,False
TXN-004356,CUST-0120,2025-05-25,electronics,Electronics Item 18,188.34,2,credit_card,False
TXN-004357,CUST-0153,2025-09-30,clothing,Clothing Item 4,91.23,1,debit_card,False
TXN-004358,CUST-0032,2025-10-08,clothing,Clothing Item 19,119.26,2,paypal,False
TXN-004359,CUST-0026,2025-04-09,clothing,Clothing Item 15,62.37,1,credit_card,False
TXN-004360,CUST-0177,2025-12-07,sports,Sports Item 2,74.04,1,apple_pay,False
TXN-004361,CUST-0093,2025-10-27,electronics,Electronics Item 16,259.2,1,credit_card,False
TXN-004362,CUST-0135,2025-10-20,clothing,Clothing Item 17,228.15,3,paypal,False
TXN-004363,CUST-0050,2025-05-27,electronics,Electronics Item 12,132.22,1,apple_pay,False
TXN-004364,CUST-0084,2025-05-16,home,Home Item 9,182.1,3,debit_card,False
TXN-004365,CUST-0131,2025-11-25,electronics,Electronics Item 15,231.69,3,debit_card,False
TXN-004366,CUST-0099,2025-12-03,home,Home Item 16,64.36,1,paypal,False
TXN-004367,CUST-0128,2025-05-06,home,Home Item 18,159.26,2,paypal,False
TXN-004368,CUST-0150,2025-11-11,clothing,Clothing Item 2,39.99,1,apple_pay,False
TXN-004369,CUST-0095,2025-06-03,grocery,Grocery Item 5,44.18,1,apple_pay,False
TXN-004370,CUST-0199,2025-11-16,electronics,Electronics Item 2,242.22,1,debit_card,False
TXN-004371,CUST-0153,2025-11-05,sports,Sports Item 20,128.6,2,debit_card,False
TXN-004372,CUST-0091,2026-01-06,grocery,Grocery Item 8,44.86,2,credit_card,False
TXN-004373,CUST-0164,2025-10-26,sports,Sports Item 2,102.29,1,debit_card,False
TXN-004374,CUST-0053,2025-05-16,clothing,Clothing Item 20,33.81,1,paypal,False
TXN-004375,CUST-0142,2025-11-23,home,Home Item 3,21.32,1,debit_card,False
TXN-004376,CUST-0194,2025-04-25,grocery,Grocery Item 10,51.72,3,credit_card,False
TXN-004377,CUST-0008,2025-12-11,sports,Sports Item 12,111.9,1,paypal,False
TXN-004378,CUST-0181,2025-10-09,grocery,Grocery Item 16,46.82,1,apple_pay,False
TXN-004379,CUST-0150,2025-06-01,sports,Sports Item 11,130.59,3,paypal,False
TXN-004380,CUST-0026,2025-09-11,home,Home Item 7,52.15,1,debit_card,False
TXN-004381,CUST-0070,2025-03-25,clothing,Clothing Item 17,154.89,3,paypal,False
TXN-004382,CUST-0092,2025-09-26,home,Home Item 17,144.06,3,credit_card,False
TXN-004383,CUST-0086,2025-04-08,sports,Sports Item 4,51.93,1,apple_pay,False
TXN-004384,CUST-0158,2025-09-07,home,Home Item 13,71.42,2,credit_card,False
TXN-004385,CUST-0086,2025-09-04,electronics,Electronics Item 10,739.5,3,credit_card,False
TXN-004386,CUST-0083,2025-07-30,electronics,Electronics Item 10,611.16,3,apple_pay,False
TXN-004387,CUST-0010,2025-04-11,clothing,Clothing Item 14,54.02,2,paypal,False
TXN-004388,CUST-0090,2025-04-10,sports,Sports Item 12,305.97,3,paypal,False
TXN-004389,CUST-0019,2025-11-21,electronics,Electronics Item 5,735.72,3,apple_pay,False
TXN-004390,CUST-0084,2025-09-18,home,Home Item 16,132.12,2,apple_pay,False
TXN-004391,CUST-0147,2025-07-14,clothing,Clothing Item 5,92.58,2,debit_card,False
TXN-004392,CUST-0037,2025-06-08,home,Home Item 16,165.63,3,apple_pay,False
TXN-004393,CUST-0004,2025-05-13,grocery,Grocery Item 12,39.15,1,paypal,False
TXN-004394,CUST-0079,2025-09-16,sports,Sports Item 9,289.05,3,credit_card,False
TXN-004395,CUST-0033,2025-06-17,clothing,Clothing Item 16,201.81,3,credit_card,False
TXN-004396,CUST-0093,2025-12-20,sports,Sports Item 6,60.92,1,apple_pay,False
TXN-004397,CUST-0067,2025-10-05,sports,Sports Item 4,303.63,3,debit_card,False
TXN-004398,CUST-0039,2025-10-01,grocery,Grocery Item 7,37.98,1,credit_card,False
TXN-004399,CUST-0094,2025-10-25,electronics,Electronics Item 16,648.63,3,credit_card,True
TXN-004400,CUST-0072,2025-06-16,home,Home Item 12,106.68,2,paypal,False
TXN-004401,CUST-0086,2025-03-24,home,Home Item 14,136.18,2,debit_card,False
TXN-004402,CUST-0168,2025-06-25,grocery,Grocery Item 14,146.7,3,credit_card,False
TXN-004403,CUST-0156,2025-06-11,home,Home Item 19,38.09,1,credit_card,True
TXN-004404,CUST-0106,2025-09-14,electronics,Electronics Item 12,240.42,2,paypal,False
TXN-004405,CUST-0143,2025-07-11,home,Home Item 15,25.61,1,debit_card,False
TXN-004406,CUST-0142,2025-08-09,grocery,Grocery Item 8,41.69,1,credit_card,False
TXN-004407,CUST-0107,2025-03-19,electronics,Electronics Item 17,613.62,3,paypal,False
TXN-004408,CUST-0006,2025-06-16,electronics,Electronics Item 18,157.92,1,debit_card,False
TXN-004409,CUST-0023,2025-11-14,electronics,Electronics Item 6,528.54,2,apple_pay,False
TXN-004410,CUST-0008,2025-07-23,sports,Sports Item 8,141.27,3,debit_card,False
TXN-004411,CUST-0110,2025-11-12,clothing,Clothing Item 1,138.12,2,debit_card,False
TXN-004412,CUST-0162,2025-07-30,grocery,Grocery Item 3,56.58,3,debit_card,False
TXN-004413,CUST-0072,2025-06-28,grocery,Grocery Item 15,48.69,3,apple_pay,False
TXN-004414,CUST-0191,2025-08-28,home,Home Item 10,64.35,1,credit_card,False
TXN-004415,CUST-0047,2025-10-25,grocery,Grocery Item 14,46.9,2,paypal,False
TXN-004416,CUST-0007,2025-11-10,home,Home Item 6,117.78,2,apple_pay,False
TXN-004417,CUST-0111,2025-06-18,grocery,Grocery Item 11,29.09,1,credit_card,False
TXN-004418,CUST-0140,2025-10-20,grocery,Grocery Item 20,86.86,2,debit_card,False
TXN-004419,CUST-0134,2025-04-11,grocery,Grocery Item 9,47.43,3,apple_pay,False
TXN-004420,CUST-0055,2025-10-31,sports,Sports Item 11,279.84,3,paypal,False
TXN-004421,CUST-0103,2025-08-10,home,Home Item 1,85.95,3,debit_card,False
TXN-004422,CUST-0149,2025-06-11,electronics,Electronics Item 9,858.66,3,apple_pay,False
TXN-004423,CUST-0170,2025-11-24,sports,Sports Item 18,116.29,1,debit_card,False
TXN-004424,CUST-0147,2025-07-31,clothing,Clothing Item 5,74.87,1,paypal,False
TXN-004425,CUST-0125,2025-11-04,clothing,Clothing Item 7,92.75,1,debit_card,False
TXN-004426,CUST-0142,2025-07-24,home,Home Item 3,78.87,1,debit_card,False
TXN-004427,CUST-0125,2025-09-02,home,Home Item 11,219.0,3,apple_pay,False
TXN-004428,CUST-0013,2025-10-03,home,Home Item 11,79.34,2,apple_pay,False
TXN-004429,CUST-0166,2025-08-23,home,Home Item 1,100.28,2,credit_card,False
TXN-004430,CUST-0086,2025-10-01,electronics,Electronics Item 16,313.95,3,apple_pay,False
TXN-004431,CUST-0065,2025-09-27,sports,Sports Item 8,98.68,2,debit_card,False
TXN-004432,CUST-0094,2025-09-22,grocery,Grocery Item 7,22.08,1,paypal,False
TXN-004433,CUST-0045,2025-12-02,electronics,Electronics Item 17,140.66,1,apple_pay,False
TXN-004434,CUST-0116,2025-10-31,electronics,Electronics Item 3,211.78,2,credit_card,False
TXN-004435,CUST-0135,2025-12-24,home,Home Item 11,229.92,3,apple_pay,False
TXN-004436,CUST-0025,2025-05-23,clothing,Clothing Item 11,48.74,1,credit_card,False
TXN-004437,CUST-0160,2025-05-31,home,Home Item 19,74.75,1,apple_pay,False
